Name	Link	Latitude	Longitude	Company	Funder	Incubator / accelerator	University / RTO	Sector 1	Sector 2	Sector 3	Sector 4	Sector 5	Sector 6	Sector 7	Sector 8	Sector 9	Sector 10	Sector 11
[AI] Infiniti	https://aiinfiniti.com/	51.374948	-0.089973	1.0
Oxford Cancer Analytics	https://www.oxcan.org	51.753231	-1.266054	1.0
Oxford Dynamics	http://www.oxdynamics.com	51.577844	-1.309304	1.0
Oxford Machine Intelligence	https://www.oxmi.com	51.754026	-1.293976	1.0
Oxford Oxytocin	https://www.oxfordoxytocin.com/	51.514897	-0.123615	1.0
Oxford Semantic Technologies	http://oxfordsemantic.tech	51.748897	-1.259581	1.0
Oxford Vision & Sensor Technology	https://oxfordvst.com/	52.386998	-1.558103	1.0
Oxia Palus	https://www.oxia-palus.com/	51.520592	-0.12221	1.0
Oxehealth	https://www.oxehealth.com/	51.716502	-1.218059	1.0
Oxquant	http://oxquant.com	51.77852	-1.266862	1.0
Oxtractor	https://www.oxtractor.com	51.752802	-1.291297	1.0
Oxygen Digital Recruitment	http://oxygendigital.ai	51.73623	0.469213	1.0
Oxygen Technologies	https://covidray.online/	51.521681	-0.147161	1.0
Ozoneering	http://www.ozoneering.co.uk	51.207557	-2.65322	1.0
P4 Precision Medicine Accelerator	http://www.p4precisionmedicine.co.uk/	51.521843	-0.084997	1.0		1.0
Pace To Race App	https://www.pacetorace.com	52.625532	-1.303928	1.0
Pact Global	http://pactglobal.co.uk	51.728881	0.456955	1.0
OxSight	http://smartspecs.co	52.409313	-1.713045	1.0
Paideia	http://www.paideialondon.com	53.017295	-1.312444	1.0
Oxcitas	https://www.oxcitas.com/	52.232284	0.151169	1.0
Oxademy Technologies	http://ox.education/	51.752828	-1.258531	1.0
Orkestro	http://orkestro.com	51.531645	-0.068597	1.0
Orox.ai	https://orox.ai	51.409961	-0.216345	1.0
Ortelio	http://ortelio.co.uk/	52.402958	-1.504161	1.0
Ortelio Ltd	http://noos.cloud	52.402958	-1.504161	1.0
Ortom	https://www.ortom.ai/	53.447741	-2.278253	1.0
Orxa Grid	http://www.orxagrid.com	51.521036	-0.081185	1.0
